Name with Owner,Created Timestamp,Size,Stars Count,Language,Forks Count,Open Issues Count,Watchers Count,Contributors Count,License,Last Synced Timestamp,developers,commits
xjx0524/BUAA_Check,2016-12-28 14:06:40+00:00,163,0,Java,7,0,1,0,Apache-2.0,2017-01-10 18:50:24+00:00,7,33
finn-no/guava-metrics,2014-11-05 09:18:33+00:00,19,3,Java,6,1,27,2,Apache-2.0,2016-05-27 14:10:58+00:00,5,33
tking/JSTUN,2013-06-08 15:38:42+00:00,89,68,Java,32,2,8,2,Apache-2.0,2017-11-24 19:06:23+00:00,5,32
ypresto/TimberTreeUtils,2014-05-12 04:17:28+00:00,141,68,Java,9,0,5,1,Apache-2.0,2017-11-24 19:48:58+00:00,2,32
vertica/Vertica-Hadoop-Connector,2012-06-14 11:58:23+00:00,800,41,Java,44,7,31,3,Apache-2.0,2017-11-24 19:19:45+00:00,8,32
y123456yz/reading-and-annotate-rocketmq-3.4.6,2017-04-13 02:16:20+00:00,3526,46,Java,33,0,8,1,GPL-3.0,2017-04-13 02:19:52+00:00,3,31
inFullMobile/videokit-ffmpeg-android,2016-08-12 09:32:07+00:00,130478,47,Java,20,5,15,1,LGPL-3.0,2016-08-12 10:03:55+00:00,5,31
gokhanettin/driverless-rccar,2016-07-08 18:27:47+00:00,831,23,Java,10,7,2,1,GPL-3.0,2016-07-25 13:06:49+00:00,2,31
Daniel12321/NPCs,2017-04-01 19:50:37+00:00,317,11,Java,9,21,7,1,MIT,2017-04-01 20:16:25+00:00,3,30
MiniPa/cjs_ssms,2017-08-20 09:31:28+00:00,6101,4,Java,5,0,2,1,GPL-2.0,2018-01-18 21:59:35+00:00,3,30
SirDoctors/HelloWorld,2015-04-14 16:45:16+00:00,249,0,Java,7,0,1,1,MIT,2017-08-01 12:29:19+00:00,3,30
DavidBuchanan314/NXLoader,2018-04-28 11:50:00+00:00,244,77,Java,6,2,18,1,MIT,2018-04-29 02:38:31+00:00,4,30
Crozin/Wykop.pl-Java-SDK,2012-05-23 12:02:55+00:00,184,17,Java,9,0,4,1,MIT,2017-11-24 20:16:00+00:00,5,30
saulmm/CoordinatorExamples,2015-09-12 15:01:53+00:00,57606,983,Java,261,5,33,1,Apache-2.0,2017-11-24 18:16:32+00:00,3,30
netinhoteixeira/cordova-plugin-signature-view,2014-12-22 20:21:06+00:00,47,26,Java,12,1,3,2,Apache-2.0,2019-03-16 16:52:10+00:00,2,29
shazam/android-aspects,2015-06-19 14:21:46+00:00,244,67,Java,14,1,18,2,Apache-2.0,2016-05-27 19:16:44+00:00,3,28
googlesamples/android-XYZTouristAttractions,2015-03-31 01:52:17+00:00,26398,374,Java,185,0,62,1,Apache-2.0,2017-11-24 18:42:43+00:00,2,28
codeandcoke/android,2014-02-02 01:28:27+00:00,10039,14,Java,35,0,6,1,GPL-2.0,2016-05-28 06:30:34+00:00,2,27
titansgroup/k4l-video-trimmer,2016-06-08 19:21:38+00:00,3052,556,Java,150,39,33,3,MIT,2016-11-24 17:19:52+00:00,3,27
Cineca/OrcidHub,2015-07-06 09:57:44+00:00,4410,5,Java,5,0,12,3,AGPL-3.0,2017-02-12 06:21:24+00:00,7,27
orhanobut/mockwebserverplus,2016-03-31 13:16:44+00:00,137,75,Java,18,6,5,1,Apache-2.0,2017-11-24 19:00:53+00:00,4,27
weitsai/Android-OCR-Example,2014-10-03 13:22:27+00:00,25203,35,Java,8,0,3,1,Apache-2.0,2017-11-24 20:14:52+00:00,2,27
malmstein/FloatingHints,2014-06-14 15:30:15+00:00,418,72,Java,9,2,4,1,Apache-2.0,2016-05-27 17:54:29+00:00,2,27
TomasKypta/android-lang-tool,2014-09-29 20:31:11+00:00,269,23,Java,17,7,5,1,Apache-2.0,2017-11-24 19:28:35+00:00,2,26
Mindera/gradle-slack-plugin,2015-05-06 16:05:24+00:00,71,137,Java,23,5,47,1,MIT,2017-11-24 18:33:57+00:00,3,26
pivotal-cf/pcf-metrics-trace-example-spring,2017-02-01 18:13:34+00:00,233,6,Java,9,2,38,0,MIT,2017-02-01 18:16:09+00:00,7,26
Cleveroad/Android-Marshmallow-Boot-Animation,2016-02-24 12:08:23+00:00,299,247,Java,52,0,9,2,MIT,2017-11-24 18:47:35+00:00,3,25
cyfonly/ThriftJ,2017-01-11 02:25:49+00:00,64,38,Java,22,0,9,0,Apache-2.0,2017-01-11 02:25:50+00:00,2,25
p0isonra1n/Doze-Settings-Editor,2015-10-28 10:26:55+00:00,1413,36,Java,8,4,7,1,MIT,2017-11-24 19:34:40+00:00,2,25
intik/overflow-pager-indicator,2017-10-06 10:12:48+00:00,589,11,Java,5,2,2,1,MIT,2018-01-19 04:29:53+00:00,4,25
MoshDev/AndroidIndicators,2015-01-11 23:16:11+00:00,1964,324,Java,39,1,19,2,Apache-2.0,2016-11-24 16:31:24+00:00,3,25
schierlm/private-iota-testnet,2017-09-09 13:11:26+00:00,24,59,Java,26,1,9,1,MIT,2017-09-09 20:42:13+00:00,5,25
wso2-extensions/esb-connector-shopify,2016-02-24 08:20:47+00:00,80,0,Java,5,1,8,3,Apache-2.0,2017-09-06 14:36:48+00:00,10,25
iainconnor/ObjectCache,2014-02-01 07:32:49+00:00,634,217,Java,30,9,14,1,MIT,2017-02-25 06:40:42+00:00,2,25
maciejkula/dictionarylearning,2014-04-19 17:12:10+00:00,39,10,Java,6,1,5,1,MIT,2017-11-24 23:15:25+00:00,3,24
googlesamples/android-DocumentCentricRelinquishIdentity,2014-10-17 16:05:33+00:00,134,10,Java,10,0,24,1,Apache-2.0,2019-05-24 15:38:10+00:00,2,24
kplxq/talos,2017-12-21 06:44:58+00:00,2467,29,Java,11,1,11,0,Apache-2.0,2017-12-21 06:46:31+00:00,2,23
shivasurya/materialsteppers,2015-12-07 18:27:22+00:00,4306,94,Java,47,10,11,1,MIT,2017-11-24 18:57:09+00:00,2,23
yanxiaojun617/com.kit.cordova.amaplocation,2017-06-03 01:26:44+00:00,563,12,Java,7,2,1,1,Apache-2.0,2017-06-03 01:28:56+00:00,4,23
tongbanjie/baymax,2016-05-20 11:25:22+00:00,1570,32,Java,30,3,9,1,Apache-2.0,2016-05-23 01:34:42+00:00,2,22
xiajunsongfan/zkclient,2016-03-26 04:21:04+00:00,40,10,Java,9,0,1,1,Apache-2.0,2016-05-12 04:03:06+00:00,2,21
zzz40500/AndroidSweetBehavior,2015-11-15 23:31:17+00:00,29268,145,Java,16,0,7,1,Apache-2.0,2017-11-24 18:40:43+00:00,2,21
JesusM/LfloatLabelLayout,2014-08-25 18:54:03+00:00,500,15,Java,6,0,2,1,Apache-2.0,2018-01-19 12:38:51+00:00,4,21
CaMnter/EasySlidingTabs,2015-10-18 09:11:54+00:00,346,60,Java,21,2,6,1,Apache-2.0,2017-11-24 20:03:41+00:00,2,21
GeorgeArgyrakis/FloatingKeyboard,2017-02-05 08:53:56+00:00,1480,147,Java,30,1,8,0,Apache-2.0,2017-02-05 08:54:00+00:00,3,21
PacktPublishing/Building-Web-Apps-with-Spring-5-and-Angular,2017-08-16 07:30:34+00:00,118,21,Java,23,1,4,1,MIT,2017-08-16 07:49:05+00:00,4,21
thekosmix/Java-FbChatBot,2016-06-22 09:17:40+00:00,103,17,Java,7,0,1,1,MIT,2016-07-05 15:54:34+00:00,2,21
Null-Ouwenjie/Jide-Note,2015-06-16 09:07:52+00:00,2519,33,Java,9,0,5,1,MIT,2017-11-24 19:25:08+00:00,3,20
heuermh/frames-processing,2012-12-06 21:39:10+00:00,207,12,Java,6,1,9,1,GPL-3.0,2017-11-24 23:03:45+00:00,2,20
Junhua102/AutoScalingLayout,2015-05-05 09:14:11+00:00,217,66,Java,25,1,8,2,MIT,2018-01-18 14:34:54+00:00,2,20
donglua/GithubContributionsWidget,2016-12-29 13:47:47+00:00,237,57,Java,12,2,4,1,Apache-2.0,2016-12-30 18:01:01+00:00,2,20
akshay2211/MusicWave,2017-05-04 02:35:42+00:00,6485,501,Java,81,1,12,2,Apache-2.0,2019-11-10 19:12:52+00:00,5,20
krenfro/fannj,2013-05-31 13:46:00+00:00,54,34,Java,15,0,4,1,LGPL-3.0,2017-11-24 19:57:28+00:00,2,19
christophd/citrus-demo-devoxx,2015-11-04 12:59:00+00:00,239,2,Java,9,2,2,1,Apache-2.0,2018-01-17 15:14:37+00:00,2,19
boundary/zoocreeper,2013-05-22 19:29:01+00:00,172,37,Java,9,1,7,1,Apache-2.0,2017-11-24 19:17:19+00:00,3,18
kane-chen/redisClusterByZk,2014-11-04 11:10:24+00:00,258,6,Java,6,0,1,1,Apache-2.0,2017-03-17 22:37:57+00:00,2,18
medusar/rocketmq-commet,2016-07-19 11:42:06+00:00,1750,4,Java,5,0,1,4,Apache-2.0,2016-07-19 14:44:46+00:00,9,18
javadev/qrcode-generator,2013-05-17 07:17:07+00:00,1312,5,Java,6,0,4,2,Apache-2.0,2018-08-08 07:58:13+00:00,3,18
chauth/jira_http_authenticator,2014-06-20 16:45:39+00:00,129,10,Java,9,5,14,1,Apache-2.0,2017-11-24 21:47:10+00:00,3,17
maciejjaskowski/Quasar-workshop,2014-09-23 07:31:38+00:00,253,0,Java,5,0,1,1,Apache-2.0,2016-08-03 13:03:24+00:00,2,17
gotokatsuya/FlickableView,2015-07-05 15:49:17+00:00,22256,149,Java,24,3,7,1,Apache-2.0,2017-11-24 18:51:36+00:00,2,17
PacktPublishing/Hadoop-Essentials,2016-05-06 08:33:03+00:00,831,0,Java,6,0,2,1,MIT,2019-01-23 23:37:16+00:00,3,16
bdemers/maven-external-version,2015-02-01 04:01:28+00:00,33,15,Java,7,5,5,3,Apache-2.0,2016-05-27 17:47:44+00:00,5,16
smanikandan14/SlotMachine,2014-09-12 18:58:20+00:00,2585,25,Java,13,3,7,1,Apache-2.0,2017-11-24 19:28:20+00:00,3,16
google/mail-importer,2015-10-16 16:13:45+00:00,58,179,Java,72,4,35,3,Apache-2.0,2017-11-24 18:52:53+00:00,5,16
faustineinsun/MahoutHadoopUseCase,2014-02-11 02:08:10+00:00,651,6,Java,8,0,1,1,Apache-2.0,2018-12-15 10:37:00+00:00,2,15
anjia0532/weixin-qiye-alert,2017-02-15 04:07:41+00:00,13,14,Java,9,0,3,0,Apache-2.0,2017-02-15 04:07:44+00:00,3,15
ZieIony/MaterialRecents,2015-04-14 09:05:37+00:00,2061,449,Java,104,8,12,1,Apache-2.0,2017-11-24 18:49:47+00:00,3,14
Frank-Zhu/AppCodeArchitecture,2014-11-22 14:59:30+00:00,279,151,Java,64,0,13,2,Apache-2.0,2018-01-18 07:46:25+00:00,4,14
leftjs/StudentGradesManageSystem,2015-09-04 08:38:00+00:00,2128,114,Java,30,1,13,1,Apache-2.0,2017-03-17 22:36:40+00:00,2,14
Genymobile/mirror,2015-02-27 20:56:48+00:00,816,307,Java,15,6,19,1,Apache-2.0,2017-04-19 10:58:27+00:00,3,14
matthewrkula/SecretTextView,2014-05-28 04:33:44+00:00,203,549,Java,116,1,22,4,Apache-2.0,2017-11-24 18:48:14+00:00,4,14
xfumihiro/DataInspector,2015-11-08 19:00:46+00:00,1064,93,Java,6,2,5,1,Apache-2.0,2017-11-24 18:59:48+00:00,2,13
zengfr/easymodbus4j,2019-03-30 03:05:14+00:00,273,28,Java,19,4,4,1,Apache-2.0,2019-10-24 10:03:10+00:00,2,13
jromero/android-unispeech,2014-02-06 21:46:14+00:00,753,27,Java,5,1,10,0,Apache-2.0,2016-12-22 22:22:33+00:00,2,13
metova/roboguice-appcompat,2013-08-02 20:01:26+00:00,172,11,Java,7,2,6,2,Apache-2.0,2017-11-15 02:20:29+00:00,2,12
freshplanet/ANE-Google-Play-Game-Services,2013-11-11 21:10:41+00:00,4614,54,Java,47,41,40,4,Apache-2.0,2017-03-20 00:40:40+00:00,4,12
iiitv/TravelDiaries-frontend,2016-09-02 23:42:07+00:00,696,6,Java,6,0,10,1,Apache-2.0,2018-06-27 06:04:36+00:00,2,12
endgameinc/storm-metrics-statsd,2014-01-15 11:13:33+00:00,363,36,Java,31,7,17,5,Apache-2.0,2017-11-24 19:43:04+00:00,6,12
KyleBanks/AnimatedListView,2013-10-12 16:18:58+00:00,64,53,Java,14,1,4,1,Apache-2.0,2017-11-24 18:59:38+00:00,2,12
dgomes/openvidonn,2014-11-12 15:15:35+00:00,547,29,Java,14,3,9,2,GPL-3.0,2017-11-24 19:51:50+00:00,2,11
KeithYokoma/AccountAutoCompleteEditText,2014-03-05 02:16:33+00:00,361,92,Java,18,1,8,2,Apache-2.0,2016-05-27 13:31:30+00:00,4,11
wflfei/auto-loop-viewpager,2016-03-22 10:54:54+00:00,3547,4,Java,5,0,2,1,Apache-2.0,2016-05-27 20:48:16+00:00,2,10
swarmnyc/AndroidFragmentAnimations,2014-10-06 21:00:05+00:00,436,34,Java,10,0,5,2,Apache-2.0,2017-11-24 19:48:19+00:00,2,10
wuyexiong/transparent-over-animtabsview,2014-04-12 19:37:26+00:00,375,360,Java,167,0,29,2,Apache-2.0,2018-01-18 17:05:09+00:00,2,10
crtomirmajer/wmd4j,2016-09-21 21:29:00+00:00,144,18,Java,8,1,5,1,MIT,2016-11-11 08:45:54+00:00,2,10
google/account-provisioning-for-google-apps,2015-06-19 23:12:46+00:00,15035,43,Java,20,5,17,1,Apache-2.0,2017-11-24 20:13:23+00:00,3,10
leok7v/android-textview-custom-fonts,2014-04-15 09:51:51+00:00,363,14,Java,7,1,3,1,BSD-3-Clause,2017-11-24 23:13:26+00:00,2,10
korre/android-circular-progress-bar,2015-05-21 11:27:53+00:00,82,49,Java,23,3,3,1,MIT,2018-01-17 23:25:26+00:00,2,10
nukc/ApkMultiChannelPlugin,2017-01-04 09:57:42+00:00,1321,339,Java,38,0,12,0,GPL-3.0,2017-01-04 18:39:19+00:00,2,10
d2fn/guano,2012-07-06 00:25:40+00:00,10,50,Java,22,7,6,1,MIT,2017-11-24 19:33:36+00:00,3,9
pubnub/pubnub-android-chat,2015-03-31 23:38:40+00:00,315,25,Java,24,3,24,1,MIT,2017-11-24 19:14:29+00:00,2,9
Daemon1993/DOkHttp,2015-12-19 05:39:25+00:00,3168,13,Java,7,0,1,1,Apache-2.0,2018-01-19 12:30:27+00:00,2,9
johniak/react-native-root-view-background,2018-02-11 10:50:44+00:00,12,27,Java,11,6,2,1,MIT,2018-11-26 06:04:34+00:00,2,9
arubinst/HEIGVD-RES-FEE-2018-Labo-02,2018-03-25 16:47:14+00:00,2176,0,Java,15,5,2,0,MIT,2018-03-25 12:02:56+00:00,4,9
polok/localify,2015-05-08 12:27:42+00:00,167,64,Java,7,1,9,1,Apache-2.0,2016-12-18 03:22:01+00:00,3,9
pylerSM/EnableCMCallRecording,2015-02-14 10:21:17+00:00,659,7,Java,7,1,2,1,BSD-3-Clause,2016-05-14 03:17:17+00:00,3,9
WuLC/ThesaurusParser,2016-03-29 08:38:15+00:00,9,50,Java,22,0,5,1,MIT,2017-10-15 21:36:57+00:00,3,8
hcq0618/Android-MovingApp,2014-05-16 08:08:23+00:00,954,15,Java,17,0,2,1,MIT,2017-11-24 19:58:20+00:00,2,8
terlici/DragNDropListAppTest,2012-11-06 14:45:25+00:00,105,6,Java,5,0,2,3,Apache-2.0,2017-08-16 18:44:30+00:00,3,7
axzae/homeassist,2018-02-11 11:20:38+00:00,1041,59,Java,13,24,16,2,Apache-2.0,2018-02-12 13:43:38+00:00,2,7
jprante/log4j2-elasticsearch,2014-07-18 07:16:43+00:00,137,26,Java,18,1,5,2,Apache-2.0,2017-07-02 11:36:34+00:00,3,7
Mahfa/AndroidColorPop,2016-02-26 19:05:16+00:00,1704,85,Java,17,1,7,1,Apache-2.0,2017-11-24 18:59:52+00:00,2,7
EatHeat/FloatingExample,2013-09-07 08:46:43+00:00,1012,138,Java,64,2,19,2,Apache-2.0,2017-11-24 18:42:39+00:00,2,6
midhunhk/steganos,2014-02-24 04:10:24+00:00,385,1,Java,6,0,2,1,Apache-2.0,2017-04-14 06:36:32+00:00,2,6
smuyyh/StickyHeaderListView,2017-01-18 06:44:32+00:00,1629,66,Java,13,0,3,0,Apache-2.0,2017-01-20 03:15:15+00:00,2,6
odnoklassniki/jvm-serviceability-examples,2014-10-10 09:53:51+00:00,1847,15,Java,8,0,8,1,Unlicense,2017-11-24 21:39:05+00:00,2,6
iMouseWu/state-machine,2016-04-06 02:29:34+00:00,14,12,Java,11,1,1,1,Apache-2.0,2016-07-05 07:54:48+00:00,2,5
cowthan/StatusUI,2016-10-21 03:24:25+00:00,649,50,Java,16,2,2,1,Apache-2.0,2016-10-21 22:12:42+00:00,2,5
IvonaSoftware/ivona-speechcloud-sdk-java,2014-10-07 14:20:40+00:00,207,26,Java,26,3,13,4,Apache-2.0,2016-05-27 13:29:41+00:00,4,5
Suleiman19/People-API-App,2016-04-18 15:19:04+00:00,95,13,Java,7,3,1,1,MIT,2018-01-17 20:48:34+00:00,2,5
vcredit-zj/IqiyiVideos,2016-12-19 05:29:33+00:00,83,12,Java,7,1,2,0,Apache-2.0,2016-12-19 05:29:38+00:00,2,5
serenity-bdd/serenity-screenplay-train-demo,2016-11-11 07:17:45+00:00,3336,6,Java,5,1,6,1,Apache-2.0,2016-12-12 08:53:54+00:00,2,4
pranavlathigara/GroupTag,2015-05-15 06:57:22+00:00,300,9,Java,9,0,1,1,MIT,2019-04-28 17:40:13+00:00,2,4
xpleaf/storm-statistic,2018-04-16 12:51:11+00:00,15,13,Java,8,0,3,1,Apache-2.0,2018-05-01 12:48:17+00:00,2,3
wuyexiong/WechatLikeBottomTabUI,2015-04-25 15:29:10+00:00,235,230,Java,45,2,7,1,Apache-2.0,2017-11-24 18:31:22+00:00,2,3
Makeblock-official/Makeblock-App-For-Android,2015-05-19 03:08:38+00:00,1372,13,Java,20,1,6,2,MIT,2017-11-24 23:06:36+00:00,2,2
googlesamples/android-TensorFlowCloudMachineLearningEngineStylizer,2018-02-21 16:36:37+00:00,4115,8,Java,5,0,11,1,Apache-2.0,2018-03-13 06:00:51+00:00,2,2
sdeleuze/spring-jackson-demo,2014-11-14 15:52:43+00:00,217,36,Java,21,1,0,1,Apache-2.0,2018-01-18 22:03:45+00:00,2,2
